"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40071",189,245,188,189,148,268,125,150,71,119,164,218,0.345822920950975,4.46570543225571,2.75588997960776,0.0159295031259514,0.999957337217254,-4.1534987885243
"2","GB40846",16,21,9,4,8,20,24,20,12,24,19,17,-0.863920132517409,1.02124704324139,-2.82774960571123,0.0138579183167968,0.999957337217254,-4.43455432875147
"3","GB42296",31,44,19,23,20,46,10,25,9,12,19,29,0.609300600187723,1.54918434521469,2.72929223359971,0.0167706896662051,0.999957337217254,-4.41475745538596
"4","GB42519",158,148,109,169,84,207,40,76,45,99,104,124,0.648553159534475,3.79044808102617,2.95762649074179,0.0107638858401902,0.999957337217254,-4.17907656614912
"5","GB43509",14,3035,111,19,45,523,2655,944,725,557,260,1010,-2.84538344732439,5.35146623937963,-2.65397986139079,0.0193944388761005,0.999957337217254,-4.22631012152773
"6","GB43688",1060,3007,1921,1223,1104,970,2888,7385,1886,11191,1361,2566,-1.495824981175,8.20767879135461,-3.19311673245352,0.00679634283788827,0.999957337217254,-4.2151709309078
"7","GB44460",30,40,27,17,20,49,66,36,24,54,82,41,-0.886249867539969,2.31778555584435,-3.18222856804003,0.00694254308932442,0.999957337217254,-4.3013181107855
"8","GB45197",99,114,97,79,85,129,54,88,35,42,65,84,0.518575723663059,3.36132150118502,3.08206699881972,0.00844342520372553,0.999957337217254,-4.20400538248683
"9","GB45720",426,776,378,282,201,727,446,465,299,556,548,660,-0.45667641966779,5.91328596495247,-2.73756931754433,0.0165043714237764,0.999957337217254,-4.14983317170837
"10","GB45809",22,19,17,5,18,33,18,29,22,23,25,50,-0.844742727251324,1.5322177383528,-2.72860643632374,0.0167929426945133,0.999957337217254,-4.41490966607398
"11","GB46183",146,210,154,162,157,233,77,124,54,113,123,173,0.489111162679171,4.18238519755252,3.25092902967606,0.00607006439841495,0.999957337217254,-4.06150868185015
"12","GB46558",91,11,394,5,45,86,299,295,99,349,379,119,-2.60866182937898,3.77741213323002,-3.34213796224584,0.00507890167317564,0.999957337217254,-4.14584835379992
"13","GB47079",799,965,667,274,305,1411,1228,740,1107,969,803,945,-0.906685250024649,6.69997118231299,-2.8095725874121,0.0143555111141234,0.999957337217254,-4.1887472049915
"14","GB47133",29,21,14,17,51,33,52,47,46,28,62,36,-1.01905624470664,2.17803712452006,-2.70029369863248,0.0177372178196944,0.999957337217254,-4.3771095002184
"15","GB47579",180,29,54,185,116,60,120,214,108,150,164,283,-1.32588654555987,3.99191459223651,-2.75657398192106,0.0159084237499693,0.999957337217254,-4.20340535836233
"16","GB48029",423,1515,208,126,178,868,511,716,525,900,737,840,-1.17270565397425,6.08949390874125,-2.956558092617,0.0107863207819144,0.999957337217254,-4.10895817087763
"17","GB48194",160,483,205,100,80,401,268,190,203,313,334,482,-0.746391093894526,4.97815213984058,-2.67626656837041,0.0185789821542377,0.999957337217254,-4.15008769468183
"18","GB48410",79,155,116,80,82,145,49,77,41,54,69,114,0.484852760154392,3.46856075944062,2.98925238170809,0.0101202782319656,0.999957337217254,-4.20841038478613
"19","GB48845",309,397,273,253,203,382,304,307,219,363,454,564,-0.474333734750514,5.44013063776954,-3.92535358150925,0.00163571768591365,0.999957337217254,-3.82193286537493
"20","GB48923",669,1100,537,405,405,779,347,446,252,371,571,500,0.367502880692355,6.05475255536972,2.66592257236206,0.0189532294144859,0.999957337217254,-4.18046122164392
"21","GB48929",975,1619,966,591,849,1254,1175,1219,667,1326,1161,1581,-0.437411865492953,7.16929169056491,-2.78097910094809,0.0151739090512563,0.999957337217254,-4.22830752235986
"22","GB48950",152,147,169,76,141,148,162,154,141,194,212,211,-0.621073183124699,4.38121206829964,-2.98192262385785,0.0102659689546309,0.999957337217254,-4.09902276538329
"23","GB49082",12,23,20,23,10,21,10,13,4,7,7,12,0.780358931744629,0.748321712354715,2.76148194284674,0.0157579695570462,0.999957337217254,-4.45485675230579
"24","GB49168",89,79,83,110,100,121,35,40,21,44,66,107,0.739119625777082,3.16793046149988,2.72468492938442,0.0169207439601691,0.999957337217254,-4.29376654893579
"25","GB49360",10,12,8,8,9,8,1,6,3,2,1,11,1.24352387941887,-0.387864624334599,2.82945736785004,0.0138120478141612,0.999957337217254,-4.48505739469782
"26","GB49634",219,310,280,294,218,392,140,185,92,189,237,290,0.423617644215591,4.90798217527317,2.66366601010791,0.0190358409545004,0.999957337217254,-4.15683230894662
"27","GB50766",18,43,8,8,15,11,17,42,14,91,54,39,-1.51826704195423,1.63044381962682,-3.48168208911367,0.00386756962317195,0.999957337217254,-4.33550744326972
"28","GB51095",224,413,202,122,85,423,225,395,200,272,267,459,-0.673419258110195,5.05084429308178,-3.06289155271638,0.00876560403608612,0.999957337217254,-4.03837463404113
"29","GB51345",18,51,14,16,10,28,8,10,7,11,7,15,0.876953725721993,0.922565110965255,3.0996839220399,0.00815781645374906,0.999957337217254,-4.41818207701032
"30","GB51436",18,66,57,31,17,16,76,130,44,249,491,51,-2.27060994214032,2.99071495721826,-3.43973327231672,0.00419746746742537,0.999957337217254,-4.20874352118168
"31","GB51446",241,281,208,516,113,103,92,47,164,49,19,18,2.06643599029358,3.76272935506838,3.13725710181344,0.00758038092741567,0.999957337217254,-4.17800655670321
"32","GB51943",364,405,273,365,243,404,171,204,82,200,263,407,0.522795207848496,5.12252288233532,2.89503259136374,0.0121591979926984,0.999957337217254,-4.08866648116242
"33","GB52272",7,14,10,10,14,13,2,4,1,6,4,10,1.19730252527471,-0.101850180112585,3.42442904649364,0.00432476335736936,0.999957337217254,-4.44429330107107
"34","GB52308",807,1084,518,188,166,1081,2781,278,870,1039,1562,1643,-1.44572968278037,6.64113556797002,-2.7708063687476,0.0154759518286913,0.999957337217254,-4.19617624778314
"35","GB52325",114,248,109,41,37,101,81,244,56,208,131,303,-0.916529132324175,3.93393209454424,-2.67011476652686,0.0188006798545319,0.999957337217254,-4.22556640712187
"36","GB52465",177,134,104,173,191,287,99,70,87,55,53,143,0.876493121626974,3.97016744326813,2.73278168957364,0.0166579074700725,0.999957337217254,-4.21418462160491
"37","GB52636",584,646,592,563,597,658,265,395,243,338,424,649,0.537901331894374,5.98516391641758,3.17754825750334,0.00700634837000896,0.999957337217254,-4.04368380848537
"38","GB52847",62,66,24,25,81,43,33,102,48,65,95,129,-0.926776059619941,2.94574508094927,-2.80236759468492,0.0145575595031187,0.999957337217254,-4.2982431969039
"39","GB53411",15,12,7,9,6,9,2,3,2,1,3,11,1.31281682580468,-0.387978875240182,3.50374955725633,0.00370465022057129,0.999957337217254,-4.44623845475375
"40","GB53578",2125,3321,1806,1495,1115,2677,2023,4769,1482,2677,3090,2452,-0.624991581274618,8.23992324761892,-3.09047242571609,0.00830593585444301,0.999957337217254,-4.23238646605774
"41","GB53860",745,739,631,446,2114,615,188,423,121,203,267,532,1.41472977741161,5.89696969852754,3.58499348958746,0.00316230842599221,0.999957337217254,-3.96070059866575
"42","GB54212",127,198,117,115,106,144,70,94,39,71,116,142,0.416177962881743,3.81046876713687,2.66046435220037,0.0191536528929382,0.999957337217254,-4.24012628741285
"43","GB54692",275,480,228,233,208,592,323,422,271,571,416,475,-0.613817404528378,5.56728766936677,-3.64206831624608,0.00283000811478047,0.999957337217254,-3.89568751832328
"44","GB54693",546,864,516,442,395,973,591,872,504,1194,832,686,-0.595765510316114,6.48208532425827,-3.21810483371512,0.00647233558750234,0.999957337217254,-4.07383496794516
"45","GB54868",32,62,26,15,47,57,40,86,45,66,73,97,-1.05944105537356,2.70884147103121,-4.23754564816221,0.000900542291232087,0.999957337217254,-4.12557143787371
"46","GB54994",144,246,114,119,152,242,71,93,55,78,136,182,0.524181348339666,4.05926532139395,2.94816690606436,0.0109641381893993,0.999957337217254,-4.147659412183
"47","GB55263",2747,7031,2042,1083,1282,7790,3312,4117,2733,6207,4353,7921,-0.971513616779077,8.88053322774534,-2.8825806314593,0.0124573222476626,0.999957337217254,-4.30069722544127
"48","GB55779",379,503,362,228,247,430,367,377,225,365,469,490,-0.331450047817557,5.5903755048679,-2.68104880303677,0.018408399865484,0.999957337217254,-4.15024305116521
"49","GB55964",128,807,184,186,102,447,564,405,237,680,273,468,-1.03891805522004,5.38071051271363,-2.86189193917832,0.0129686334319712,0.999957337217254,-4.10083015631149
"50","GB55965",433,995,429,414,360,889,984,673,561,970,612,911,-0.766083491269888,6.43439272817859,-3.72643692345886,0.00240242413328533,0.999957337217254,-3.9584382711518
